"","Crop","mRRYield","mRRZn","mRRprotein","mRRFe","mRRN","mRRP","mRRK","mRRS","mRRB","mRRCa","mRRMg","mRRMn","mRRCu","SE controlFACEav.Crop","SE mRRYield","SE mRRZn","SE mRRprotein","SE mRRFe","SE mRRN","SE mRRP","SE mRRK","SE mRRS","SE mRRB","SE mRRCa","SE mRRMg","SE mRRMn","SE mRRCu","yieldlow","yieldhi","Znlow","Znhi","Protlow","Prothi","Felow","Fehi","Nlow","Nhi","Plow","Phi","Klow","Khi","Slow","Shi","Blow","Bhi","Calow","Cahi","Mglow","Mghi","Mnlow","Mnhi","Culow","Cuhi"
"1","Corn",NA,0.948911044660514,NA,0.943465729843806,0.956870944221784,0.929626444646717,0.973266774485829,1.02218762247225,1.05003102142111,0.981742216117217,0.943615010981416,0.959723637289862,0.906787168891043,"Corn",NA,0.0287589719449827,NA,0.0266438921091713,0.0453070839959513,0.00976530591202191,0.00233816875025629,0.023014464088444,0.031279012807073,0.0735400094988902,0.0222182370647244,0.0320602087370095,0.0558591985970048,NA,NA,0.857387160650446,1.04043492867058,NA,NA,0.858672973842596,1.02825848584502,0.81268358215569,1.10105830628788,0.898548882927037,0.960704006366396,0.965825677985446,0.980707870986212,0.948945326265892,1.0954299186786,0.950487242680317,1.1495748001619,0.747705084596945,1.21577934763749,0.872906664524867,1.01432335743797,0.857693744448142,1.06175353013158,0.729018268699896,1.08455606908219
"2","Field_peas",NA,0.930717842069755,NA,0.956296821581395,0.977999112943634,0.96065641081521,1.01846179364054,0.975209991434277,0.98232968074066,1.00567352399791,0.999910998006353,0.970946074103013,0.976451679121447,"Field_peas",NA,0.0155001972980597,NA,0.0126421840131703,0.010711781592414,0.0181263537551486,0.0108101378389539,0.0100322679736236,0.00976314633110544,0.0228710745304551,0.00697524593686383,0.0110383363507085,0.0112983101563075,1.08107997716289,1.44700208473194,0.895653959727164,0.965781724412346,0.967734531436068,1.02371808895174,0.927698214462589,0.984895428700202,0.953767379488024,1.00223084639924,0.919651749832587,1.00166107179783,0.99400756289731,1.04291602438376,0.952515424578633,0.99790455828992,0.960243909336303,1.00441545214502,0.953935558927949,1.05741148906787,0.984131895447997,1.01569010056471,0.945975622461882,0.995916525744144,0.95089312587384,1.00201023236905
"3","Rice",NA,0.96826151232474,NA,0.949839080141124,0.920422010291197,0.992260969694393,1.01392966792414,0.91903633615745,1.05133984215943,1.42393175121206,0.993737931742333,0.92412386211759,0.88915595744058,"Rice",NA,0.00935869049096959,NA,0.0126716219426311,0.00548686144371445,0.00762460709340659,0.00809363616209363,0.00524432179897377,0.0215672174943963,0.300537620609896,0.00775100881581054,0.0250383388881146,0.0183154042243535,NA,NA,0.948986928455302,0.987536096194177,NA,NA,0.923741386224361,0.975936774057888,0.909121607614252,0.931722412968143,0.976557797435926,1.00796414195286,0.997260512216351,1.03059882363193,0.908235453229419,0.929837219085481,1.0069213262541,1.09575835806475,0.804962935013236,2.04290056741089,0.97777443026344,1.00970143322123,0.872556437880616,0.975691286354564,0.851434676331264,0.926877238549897
"4","Sorghum",NA,0.991545417840542,NA,1.02321637916388,1.00324692834461,1.005655506989,1.03082114631283,1.00004301657653,1.00458525074274,1.12869313149903,1.00302588319549,1.02185991228089,0.980812531130968,"Sorghum",NA,0.0278624160063272,NA,0.0415107135437383,0.0262642787965737,0.0232673125428515,0.0310961364485882,0.027095518898328,0.048012018778152,0.0932404942499975,0.0269630909965747,0.0332779823002096,0.0280446527630774,NA,NA,0.902874774964929,1.08021606071616,NA,NA,0.891110762216924,1.15532199611084,0.919662271327511,1.08683158536171,0.931608534153118,1.07970247982488,0.931859361763425,1.12978293086224,0.913812982568797,1.08627305058425,0.851789578972995,1.15738092251248,0.831960265070295,1.42542599792776,0.917217293874411,1.08883447251657,0.915954520462296,1.12776530409949,0.891561929562147,1.07006313269979
"5","soybean",NA,0.948834889550964,NA,0.959913102210017,1.00530942230951,0.995831397519301,1.00129105972837,0.970958340211193,0.93766609393855,0.942804821062864,0.964380579103399,0.991548216907451,0.941055323119646,"soybean",NA,0.00666714583731917,NA,0.00810554693074579,0.00413691419934005,0.00828944583320125,0.00451295656310611,0.0034023406802847,0.0135793439196232,0.0078854802302432,0.00374507155858565,0.00994320716671705,0.0109450405842005,NA,NA,0.935074576847156,0.962595202254771,NA,NA,0.943184075558442,0.976642128861592,0.996771251043909,1.0138475935751,0.978722822187463,1.01293997285114,0.991976775169083,1.01060534428765,0.963936254174985,0.977980426247401,0.909639705554987,0.965692482322112,0.926529989757918,0.959079652367809,0.95665113130044,0.972110026906358,0.971026445938094,1.01206998787681,0.918465869600954,0.963644776638338
"6","wheat",NA,0.916970979122287,NA,0.950482607787512,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wheat",NA,0.0169571845039964,NA,0.00703970829554137,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24367023941267,1.38653485904603,0.883084749840946,0.950857208403628,0.926085037462117,0.94971946688507,0.936414873293012,0.964550342282012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
