"","pred","se","ci.lb","ci.ub","cr.lb","cr.ub","slab","digits","method"
"predict.mr.d.metaplantsfield1",-7.10496445090283,0.656405920927958,-8.39149641516047,-5.81843248664518,-19.2341209928779,5.02419209107221,1,4,REML
"predict.mr.d.metaplantsfield2",-5.5476059989997,1.05480714203577,-7.61499000802543,-3.48022198997397,-16.9640540890582,5.86884209105877,1,4,REML
"predict.mr.d.metaplantsfield3",-13.0849483770549,1.16893842085371,-15.3760255820733,-10.7938711720365,-19.2041014424353,-6.96579531167449,1,4,REML
"predict.mr.d.metaplantsfield7",1.18656112398094,4.04491876822047,-6.7413339821213,9.11445623008317,-15.6063903175206,17.9795125654825,1,4,REML
"predict.mr.d.metaplantsfield10",-4.34201549147899,2.07211627382896,-8.40328875996308,-0.280742222994893,-18.68368471332,9.99965373036203,1,4,REML
"predict.mr.d.metaplantsfield15",0.387558309929835,1.13238029969247,-1.83186629427007,2.60698291412974,-15.0991568328842,15.8742734527439,1,4,REML
"predict.mr.d.metaplantsfield18",-5.43493834654256,0.338040180189224,-6.09748492504087,-4.77239176804425,-6.09748492504087,-4.77239176804425,1,4,REML
"predict.mr.d.metaplantsfield20",-27.65527915896,9.81848721552363,-46.8991604840532,-8.41139783386669,-64.0572159635404,8.74665764562048,1,4,REML
