"","countrycode","X","country.x","SD_HHS","SD_SOFI","Amb_mean_HHS","Amb_mean_SOFI","CO2_mean_HHS","CO2_CIu_HHS","CO2_CIl_HHS","CO2_mean_SOFI","CO2_CIu_SOFI","CO2_CIl_SOFI","EAR_1","EAR_2_BFP","Def_amb_HHS_EAR2","Def_CO2_HHS_EAR2","Def_CO2u_HHS_EAR2","Def_CO2l_HHS_EAR2","Difference_HHS2","DifferenceCIu_HHS2","DifferenceCIl_HHS2","pop","country.y","People_already_deficient_HHS2","People_made_deficient_HHS2","People_made_deficientCIu_HHS2","People_made_deficientCIl_HHS2"
"25","BGD",145,"Bangladesh",0.585651783761064,0.482387566298118,3.74052899951689,3.79567412336864,3.67377873464877,3.69809631047709,3.64885504448285,3.72892385850052,3.75324143432884,3.7040001683346,26.9686794521854,23.5330558026319,0.160117641948788,0.18943006997864,0.178389316798718,0.201172284079593,0.0293124280298512,0.0182716748499297,0.0410546421308041,152862000,"Bangladesh",24475902.9835757,4480756.37349911,2793044.76090995,6275694.70539897
"26","BGR",146,"Bulgaria",0.563930257725506,0.456770035259898,3.99987441557049,4.05456365080401,3.95016690967394,3.97560634008332,3.92406338368302,4.00485614490746,4.03029557531684,3.97875261891653,28.880075485804,32.5090660598532,0.178999790083344,0.202975865989679,0.190474324788848,0.21630002438594,0.0239760759063351,0.0114745347055045,0.0373002343025957,7333000,"Bulgaria",1312605.46068116,175816.564621156,84142.7629954647,273522.618140935
"27","BHR",147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.87904519805,32.3167984934612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","BHS",148,"Bahamas",NA,0.438488184159075,NA,4.04699878256797,NA,NA,NA,4.00961797863254,4.01700244039333,4.00217858067048,27.8426815889733,31.232605943616,NA,NA,NA,NA,NA,NA,NA,366000,"Bahamas",NA,NA,NA,NA
"29","BIH",149,"Bosnia and Herzegovina",0.608851171562302,0.439427616294098,4.07733000248492,4.16613156206036,4.0118246401699,4.04346430748162,3.97915110398183,4.10062619974534,4.13226586705706,4.06795266355727,28.451316687468,31.8092926485427,0.155214409843134,0.18227369036613,0.168854857965578,0.196810258726736,0.0270592805229966,0.0136404481224444,0.0415958488836025,3839000,"Bosnia and Herzegovina",595868.11938779,103880.577927784,52365.6803420639,159686.46386415
"30","BLR",150,"Belarus",0.554656147670736,0.432792211465264,4.12284439794159,4.18301156986356,4.07347984454492,4.08539252780565,4.06142353658723,4.13364701646689,4.14555969972762,4.1215907085092,28.6879829438883,33.3661193289324,0.133641319391636,0.153783193373242,0.148747709397186,0.158992977174351,0.0201418739816057,0.0151063900055496,0.0253516577827154,9450000,"Belarus",1262910.46825096,190340.709126174,142755.385552444,239573.166046661
"31","BLZ",151,"Belize",0.710898007711834,0.474911229509191,3.77266370205082,3.91258135277818,3.72290766768391,3.7452981896499,3.70000430556982,3.86282531841127,3.88521584037726,3.83992195629718,25.9089433107884,27.7793887003767,0.264115591346038,0.287494884490008,0.276853598475733,0.298575989823263,0.0233792931439698,0.0127380071296946,0.0344603984772248,316000,"Belize",83460.5268653481,7387.85663349446,4025.21025298351,10889.485918803
"32","BMU",152,"Bermuda",NA,0.464669243895559,NA,4.26148909935579,NA,NA,NA,4.23433386005053,4.24347499338682,4.2251083949147,NA,NA,NA,NA,NA,NA,NA,NA,NA,65000,"Bermuda",NA,NA,NA,NA
"33","BOL",153,"Bolivia (Plurinational State of)",0.730960061902753,0.479085752531057,3.74018187918403,3.89257160609335,3.69815083559201,3.71582261958062,3.68016113304363,3.85054056250133,3.86821234648993,3.83255085995294,26.0475562894652,27.6248022883973,0.282106557558542,0.301847667469215,0.293471984698498,0.310482648437415,0.0197411099106733,0.0113654271399569,0.0283760908788737,10324000,"Bolivia (Plurinational State of)",2912468.10023438,203807.218717792,117336.669792915,292954.762233492
"34","BRA",154,"Brazil",0.720765414231563,0.523294052736822,4.08405403067749,4.20688708903882,4.04577255672433,4.06175907543397,4.02952631148999,4.16860561508566,4.18459213379531,4.15235936985132,27.1873510890668,28.4952121430569,0.154148255154141,0.167099479907558,0.161608000945213,0.172801973890626,0.0129512247534173,0.00745974579107184,0.0186537187364852,196935000,"Brazil",30357186.6287807,2550549.44681423,1469085.03736473,3673570.09936971
"35","BRB",155,"Barbados",NA,0.436600915721268,NA,4.16736969723699,NA,NA,NA,4.13588575151717,4.14938274391092,4.12220409506874,28.1589479397389,32.5224528399515,NA,NA,NA,NA,NA,NA,NA,282000,"Barbados",NA,NA,NA,NA
"36","BRN",156,"Brunei Darussalam",NA,0.435653040426273,NA,4.12461091935978,NA,NA,NA,4.08563859171521,4.09749793363863,4.07363691612916,26.9360135792538,26.6157388700276,NA,NA,NA,NA,NA,NA,NA,407000,"Brunei Darussalam",NA,NA,NA,NA
"37","BTN",157,NA,0.623440534970185,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2385666547047,23.9945894962574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","BWA",158,"Botswana",0.761129388578963,0.472380727077439,3.60216132503133,3.78024852245352,3.56892000123959,3.59154181476824,3.54577457331021,3.74700719866178,3.76962901219043,3.7238617707324,26.3227658800529,27.1317554405201,0.346028643206418,0.362272512745748,0.351188993377381,0.373733274354887,0.0162438695393294,0.00516035017096272,0.0277046311484687,1987000,"Botswana",687558.914051153,32276.5687746475,10253.6157897029,55049.1020920073
"39","CAA",159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","CAF",160,"Central African Republic",0.73102401130245,0.503851886924174,3.62462224556026,3.7648869361321,3.5942416048512,3.61605787677421,3.57193874800954,3.73450629542304,3.75632256734605,3.71220343858138,25.4738647939349,24.0319534488783,0.271242143185525,0.285186733740007,0.275138532981028,0.29563639825183,0.0139445905544825,0.00389638979550311,0.024394255066305,4436000,"Central African Republic",1203230.14717099,61858.2036996843,17284.3851328518,108212.915474129
"41","CALACA",161,"CALACA",0.678019679657449,0.4968867132449,3.82925866351017,3.93566580361191,3.78923558572344,3.81920828592727,3.75833669072565,3.89564272582518,3.92561542602901,3.86474383082738,42.201311359696,44.822136624342,0.48437831122838,0.507923109346716,0.490288851607914,0.52608571899913,0.023544798118336,0.0059105403795332,0.0417074077707498,332749000,"CALACA",161176398.682932,7834508.02907818,1966726.40074929,13878098.2283092
"42","CAN",162,"Canada",0.588118724644867,0.428936867281207,4.25787498170436,4.33882338078681,4.22232312047389,4.23585162715546,4.20860908044163,4.30327151955633,4.3168000262379,4.28955747952407,28.456172172382,31.5054270823867,0.084815888822175,0.0946019550814818,0.090784309618988,0.0985914347313993,0.00978606625930679,0.00596842079681299,0.0137755459092242,34487000,"Canada",2925045.55781035,337492.067084713,205832.92801969,475077.251771416
"43","CANAME",163,"CANAME",0.58730166371063,0.486762555000405,4.13440014541696,4.18839287504033,4.06694854220893,4.09396349820049,4.0391834670486,4.1209412718323,4.14795622782387,4.09317619667197,15.5051564947488,16.6428275006033,0.0121709603980922,0.0163055375273708,0.0145238857430503,0.0183285137731654,0.00413457712927864,0.00235292534495809,0.00615755337507324,525377000,"CANAME",6394342.66106849,2172211.72844903,1236172.85895805,3235036.91953585
"44","CEA",164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","CEB",165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","CEEAEU",166,"CEEAEU",0.596543637774499,0.439413551080312,4.110978376018,4.19236839746611,4.05860088175158,4.07862302530981,4.03816964713525,4.13999090319969,4.16001304675792,4.11955966858336,15.0560379723505,16.3037442218833,0.0134816495405268,0.0168247432545229,0.0154712768126654,0.0183090010523164,0.0033430937139962,0.0019896272721386,0.00482735151178965,327740000,"CEEAEU",4418475.82041224,1095665.53382511,652080.442170706,1582116.18447394
"47","Central America",167,"Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162800000,"Central America",NA,NA,NA,NA
"48","Central Asia",168,"Central Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62575000,"Central Asia",NA,NA,NA,NA
"49","CEU",169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","CHE",170,"Switzerland",0.594429733306791,0.428936867281207,3.98220972944008,4.06688966530316,3.9371218472806,3.95446781637086,3.91946967636631,4.02180178314368,4.03914775223394,4.00414961222939,28.6635736309037,32.1877082531402,0.195165645151148,0.21676479804017,0.208296294928406,0.225583737434582,0.0215991528890219,0.0131306497772586,0.0304180922834343,7915000,"Switzerland",1544736.08137133,170957.295116609,103929.092987002,240759.200423383
"51","CHI",171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5920982819636,32.8197890859674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","CHL",172,"Chile",0.704172098556409,0.441298172206176,4.00056606985669,4.1511232036531,3.96087202911931,3.98055634601803,3.94079244633087,4.11142916291572,4.13111347981445,4.09134958012728,27.7008238148797,30.7818585354985,0.207641722735417,0.224147255200743,0.215870698470714,0.232772656694364,0.0165055324653262,0.00822897573529674,0.0251309339589469,17308000,"Chile",3593862.9371046,285677.755909866,142427.112026516,434966.204961453
"53","CHN",175,"China, mainland",0.643056948610437,0.524744149811262,4.22405567926523,4.29313858746274,4.16322132224081,4.17645792282694,4.14980716113467,4.23230423043832,4.24554083102445,4.21889006933218,14.3014332116618,14.1185605978679,0.00710968971441712,0.00920985651082686,0.00871155686459976,0.00974011724515661,0.00210016679640974,0.00160186715018263,0.00263042753073949,1399292000,"China",9948531.93986616,2938746.59688178,2241479.88831336,3680736.20034352
"54","CHN",175,"China, mainland",0.643056948610437,0.524744149811262,4.22405567926523,4.29313858746274,4.16322132224081,4.17645792282694,4.14980716113467,4.23230423043832,4.24554083102445,4.21889006933218,14.3014332116618,14.1185605978679,0.00710968971441712,0.00920985651082686,0.00871155686459976,0.00974011724515661,0.00210016679640974,0.00160186715018263,0.00263042753073949,1368440000,"China, mainland",9729183.79279697,2873952.25087895,2192059.08299592,3599582.25016514
"55","CHN",176,"China",0.643056948610437,0.524744149811262,4.24758617667542,4.31666908487294,4.18822486815953,4.20117187296992,4.17510803727321,4.25730777635704,4.27025478116743,4.24419094547072,14.3014332116618,14.1185605978679,0.00641840794443742,0.00828859536143925,0.00784415440928427,0.00876126817623314,0.00187018741700183,0.00142574646484685,0.00234286023179572,1399292000,"China",8981226.88938773,2616938.29111132,1995035.62228848,3278345.57946989
"56","CHN",176,"China",0.643056948610437,0.524744149811262,4.24758617667542,4.31666908487294,4.18822486815953,4.20117187296992,4.17510803727321,4.25730777635704,4.27025478116743,4.24419094547072,14.3014332116618,14.1185605978679,0.00641840794443742,0.00828859536143925,0.00784415440928427,0.00876126817623314,0.00187018741700183,0.00142574646484685,0.00234286023179572,1368440000,"China, mainland",8783206.16748594,2559239.26892198,1951048.49235502,3206063.65559853
"57","CHN",173,"China, mainland",0.643056948610437,0.524744149811262,4.22405567926523,4.29313858746274,4.16322132224081,4.17645792282694,4.14980716113467,4.23230423043832,4.24554083102445,4.21889006933218,14.3014332116618,14.1185605978679,0.00710968971441712,0.00920985651082686,0.00871155686459976,0.00974011724515661,0.00210016679640974,0.00160186715018263,0.00263042753073949,1399292000,"China",9948531.93986616,2938746.59688178,2241479.88831336,3680736.20034352
"58","CHN",173,"China, mainland",0.643056948610437,0.524744149811262,4.22405567926523,4.29313858746274,4.16322132224081,4.17645792282694,4.14980716113467,4.23230423043832,4.24554083102445,4.21889006933218,14.3014332116618,14.1185605978679,0.00710968971441712,0.00920985651082686,0.00871155686459976,0.00974011724515661,0.00210016679640974,0.00160186715018263,0.00263042753073949,1368440000,"China, mainland",9729183.79279697,2873952.25087895,2192059.08299592,3599582.25016514
"59","CHN",174,"China",0.643056948610437,0.524744149811262,4.24758617667542,4.31666908487294,4.18822486815953,4.20117187296992,4.17510803727321,4.25730777635704,4.27025478116743,4.24419094547072,14.3014332116618,14.1185605978679,0.00641840794443742,0.00828859536143925,0.00784415440928427,0.00876126817623314,0.00187018741700183,0.00142574646484685,0.00234286023179572,1399292000,"China",8981226.88938773,2616938.29111132,1995035.62228848,3278345.57946989
"60","CHN",174,"China",0.643056948610437,0.524744149811262,4.24758617667542,4.31666908487294,4.18822486815953,4.20117187296992,4.17510803727321,4.25730777635704,4.27025478116743,4.24419094547072,14.3014332116618,14.1185605978679,0.00641840794443742,0.00828859536143925,0.00784415440928427,0.00876126817623314,0.00187018741700183,0.00142574646484685,0.00234286023179572,1368440000,"China, mainland",8783206.16748594,2559239.26892198,1951048.49235502,3206063.65559853
"61","CIV",178,"CÃ´te d'Ivoire",0.639731573022418,0.564317048403231,3.72719738996346,3.77259876716506,3.67595358279289,3.69279302643218,3.65882570834474,3.72135495999449,3.73819440363378,3.70422708554634,25.3088063709534,24.6027219407598,0.206214818434353,0.229794603756859,0.221883934875512,0.238000261927191,0.0235797853225053,0.0156691164411584,0.0317854434928377,19390000,"Côte d'Ivoire",3998505.32944211,457212.037403378,303824.167794061,616319.749326124
"62","CIV",177,"CÃ´te d'Ivoire",0.639731573022418,0.564317048403231,3.72719738996346,3.77259876716506,3.67595358279289,3.69279302643218,3.65882570834474,3.72135495999449,3.73819440363378,3.70422708554634,25.3088063709534,24.6027219407598,0.206214818434353,0.229794603756859,0.221883934875512,0.238000261927191,0.0235797853225053,0.0156691164411584,0.0317854434928377,19390000,"Côte d'Ivoire",3998505.32944211,457212.037403378,303824.167794061,616319.749326124
"63","CLA",179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","CME",180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","CMR",181,"Cameroon",0.624491121365301,0.476587423862346,3.97939268956359,4.06081948360376,3.93977685866473,3.96188573108102,3.91716811152085,4.02120365270491,4.04331252512119,3.99859490556102,24.5393234515783,25.2158122168204,0.114284233100122,0.127014535648817,0.119793308976241,0.134706757914234,0.0127303025486952,0.00550907587611882,0.0204225248141117,21156000,"Cameroon",2417797.23546618,269322.280720195,116550.00923517,432058.934967348
"66","COD",182,"Democratic Republic of the Congo",0.657247233587957,NA,2.97036567013313,NA,2.91947835045883,2.94665324212389,2.89154430614455,NA,NA,NA,24.8216059872581,23.0911889082137,0.601512151069618,0.631069772530682,0.615369420955095,0.64698363723633,0.0295576214610639,0.0138572698854771,0.0454714861667118,NA,NA,NA,NA,NA,NA
"67","COG",183,"Congo",0.674802175239916,0.500758143565517,3.70414664487006,3.80644627355073,3.65889609156479,3.67038058962743,3.64727816597468,3.76119572024546,3.7726802183081,3.74957779465535,24.6751873761803,23.4924767311088,0.208596956317707,0.2283651579325,0.22325069226559,0.233605373315612,0.0197682016147931,0.0146537359478836,0.0250084169979055,4225000,"Congo",881322.140442312,83520.651822501,61912.0343798082,105660.561816151
"68","COL",184,"Colombia",0.728532115447865,0.499980204875923,3.56326187486962,3.70365129385521,3.52259330576726,3.54167923551014,3.50313600383416,3.66298272475285,3.68206865449572,3.64352542281975,26.7230746197684,27.9470584338438,0.374578000153785,0.39591699563519,0.385859304996594,0.406242174094641,0.0213389954814051,0.0112813048428098,0.0316641739408565,47079000,"Colombia",17634757.66924,1004618.56826907,531112.550694641,1490717.64496158
"69","COM",185,"Comoros",0.783065481764489,0.487279033013975,3.54142190108671,3.72929724744472,3.49123353293644,3.51045704651632,3.47163322065644,3.67910887929445,3.69833239287433,3.65950856701444,25.0657423932207,24.8271756127071,0.336964973405137,0.360670043675536,0.351520962126828,0.370081259768827,0.0237050702703986,0.0145559887216908,0.0331162863636892,NA,NA,NA,NA,NA,NA
"70","CPV",186,"Cabo Verde",0.694553074493982,0.468119140728801,3.86967187752879,4.00130609921498,3.82420642010786,3.84556845166924,3.80237807257786,3.95584064179405,3.97720267335542,3.93401229426405,26.6854037614658,26.6854037614658,0.199595341674924,0.218400219145478,0.209440530742641,0.227779466134292,0.0188048774705541,0.00984518906771681,0.0281841244593676,491000,"Cabo Verde",98001.3127623878,9233.19483804206,4833.98783224895,13838.4051095495
"71","CRI",187,"Costa Rica",0.695860460145859,0.443157775521755,3.72818102355492,3.87209750654943,3.67965153148554,3.69574555743478,3.6632942451706,3.82356801448005,3.83966204042929,3.8072107281651,27.4185107667791,29.374938485137,0.30848243609119,0.333446436602209,0.3250783565102,0.342037157946755,0.0249640005110191,0.0165959204190096,0.033554721855565,4738000,"Costa Rica",1461589.78220006,118279.434421209,78631.4709452674,158982.272151667
"72","CSA",188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","CSS",189,"Caribbean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37011000,"Caribbean",NA,NA,NA,NA
"74","CUB",190,"Cuba",NA,0.445006573545981,NA,4.16366445179175,NA,NA,NA,4.1156850174336,4.13416077731959,4.09686146809041,28.4229569848631,31.0504687347945,NA,NA,NA,NA,NA,NA,NA,11276000,"Cuba",NA,NA,NA,NA
"75","CUW",191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1163402594569,30.3291033807888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","CYM",192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","CYP",193,"Cyprus",NA,0.429905148832323,NA,3.96803379205015,NA,NA,NA,3.93012801652143,3.9454037640579,3.91461529590162,28.3178748635775,33.1186296849259,NA,NA,NA,NA,NA,NA,NA,1117000,"Cyprus",NA,NA,NA,NA
"78","CZE",194,"Czech Republic",0.551105656221467,0.428936867281207,4.00702436120002,4.06688966530316,3.96439116536482,3.98256288097572,3.94588311734255,4.02425646946796,4.04242818507886,4.00574842144569,28.7140972203078,32.6746282558185,0.172500578247261,0.192979118201606,0.184075137613798,0.202313279961521,0.0204785399543449,0.0115745593665373,0.0298127017142601,10611000,"Czech Republic",1830403.63578168,217297.787455554,122817.649438327,316342.577890014
"79","DEU",195,"Germany",0.564585129731352,0.427965586347602,4.13108125679151,4.19888216959947,4.0874881037797,4.1035395271345,4.07117482334036,4.15528901658766,4.17134043994246,4.13897573614832,28.8802746510395,33.3112837932309,0.134074485986776,0.151476224631997,0.144901679655067,0.158358214639375,0.0174017386452211,0.0108271936682905,0.0242837286525984,82893000,"Germany",11113836.3669018,1442482.32151831,897498.564745604,2012951.11919984
"80","DJI",196,"Djibouti",0.630641895511421,0.512215056853556,3.80847858504535,3.87615105299873,3.73916091811283,3.7753343612442,3.70162968754236,3.80683338606621,3.84300682919757,3.76930215549573,26.3625432001162,26.3625432001162,0.197447157348063,0.229389464024769,0.212371783265138,0.247826206168024,0.0319423066767062,0.0149246259170747,0.0503790488199612,847000,"Djibouti",167237.742273809,27055.1337551702,12641.1581517623,42671.0543505072
"81","DMA",197,"Dominica",NA,0.460304637208337,NA,4.05294290384192,NA,NA,NA,4.00175256803432,4.01655079954919,3.98673205537841,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,"Dominica",NA,NA,NA,NA
"82","DNK",198,"Denmark",0.545117677732751,0.427965586347602,4.18215669899796,4.23915606873741,4.13930743399573,4.15286212376905,4.12556648705857,4.19630680373518,4.2098614935085,4.18256585679802,28.2163488901307,30.4639380040117,0.0800862894737634,0.0924387568508945,0.0883875305676914,0.0966842559522267,0.0123524673771311,0.00830124109392792,0.0165979664784632,5575000,"Denmark",446481.063816231,68865.0056275057,46279.4190986482,92533.6631174326
"83","DOM",199,"Dominican Republic",0.674067850030109,0.466398769861772,3.68483927220604,3.80325909916386,3.63447477189514,3.64857421116515,3.62017369202991,3.75289459885296,3.76699403812297,3.73859351898773,26.336298203307,28.0880691756049,0.30205980562621,0.328605094216466,0.321078477740656,0.336311037825456,0.0265452885902561,0.0190186721144459,0.0342512321992466,10148000,"Dominican Republic",3065302.90749478,269381.588613919,193001.484617397,347581.504357954
"84","DZA",200,"Algeria",0.603809167372676,0.494483141320715,4.09437336371441,4.15440933049085,4.01483273179985,4.04728638133721,3.98129041284608,4.0748686985763,4.10732234811365,4.04132637962253,27.020027184382,27.6431950237423,0.0996571139594003,0.124706485312917,0.114000426815488,0.136490116640803,0.0250493713535167,0.0143433128560873,0.0368330026814026,37763000,"Algeria",3763351.59444883,945939.410422852,541646.523384426,1390924.68025781
"85","EAP",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","EAS",202,"Eastern Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1602729000,"Eastern Asia",NA,NA,NA,NA
"87","Eastern Africa",203,"Eastern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324769000,"Eastern Africa",NA,NA,NA,NA
"88","Eastern Europe",204,"Eastern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295628000,"Eastern Europe",NA,NA,NA,NA
"89","ECA",205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","ECS",206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
