"","countrycode","X","country.x","SD_HHS","SD_SOFI","Amb_mean_HHS","Amb_mean_SOFI","CO2_mean_HHS","CO2_CIu_HHS","CO2_CIl_HHS","CO2_mean_SOFI","CO2_CIu_SOFI","CO2_CIl_SOFI","EAR_1","EAR_2_BFP","Def_amb_HHS_EAR2","Def_CO2_HHS_EAR2","Def_CO2u_HHS_EAR2","Def_CO2l_HHS_EAR2","Difference_HHS2","DifferenceCIu_HHS2","DifferenceCIl_HHS2","pop","country.y","People_already_deficient_HHS2","People_made_deficient_HHS2","People_made_deficientCIu_HHS2","People_made_deficientCIl_HHS2"
"82","DNK",198,"Denmark",0.545117677732751,0.427965586347602,4.18215669899796,4.23915606873741,4.13930743399573,4.15286212376905,4.12556648705857,4.19630680373518,4.2098614935085,4.18256585679802,19.1216343600806,20.620027102668,0.016984124468581,0.0205835603601837,0.0193808155053434,0.0218667795374252,0.00359943589160274,0.00239669103676239,0.00488265506884426,5575000,"Denmark",94686.4939123389,20066.8550956853,13361.5525299503,27220.8020088067
"83","DOM",199,"Dominican Republic",0.674067850030109,0.466398769861772,3.68483927220604,3.80325909916386,3.63447477189514,3.64857421116515,3.62017369202991,3.75289459885296,3.76699403812297,3.73859351898773,17.557532135538,18.7253794504032,0.131355778950694,0.14794496041954,0.143165522871856,0.152900673772166,0.0165891814688463,0.0118097439211626,0.0215448948214718,10148000,"Dominican Republic",1332998.44479164,168347.013545853,119845.281311958,218637.592648295
"84","DZA",200,"Algeria",0.603809167372676,0.494483141320715,4.09437336371441,4.15440933049085,4.01483273179985,4.04728638133721,3.98129041284608,4.0748686985763,4.10732234811365,4.04132637962253,18.6612598020019,19.0767050282421,0.02886161304372,0.0386926756353418,0.0343939139149319,0.0435856751293437,0.0098310625916218,0.0055323008712119,0.0147240620856237,37763000,"Algeria",1089901.09337,371250.416647414,208916.277799575,556024.756539407
"85","EAP",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","EAS",202,"Eastern Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1602729000,"Eastern Asia",NA,NA,NA,NA
"87","Eastern Africa",203,"Eastern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324769000,"Eastern Africa",NA,NA,NA,NA
"88","Eastern Europe",204,"Eastern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295628000,"Eastern Europe",NA,NA,NA,NA
"89","ECA",205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","ECS",206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","ECU",207,"Ecuador",0.686737596695488,0.454093416142425,3.57085822641277,3.70356207447837,3.52292013811461,3.53495246215726,3.51074127222155,3.65562398618021,3.66765631022286,3.64344512028715,17.587111908139,18.765771833243,0.176126100851911,0.19477765436844,0.189986759920097,0.199701000685781,0.0186515535165293,0.0138606590681867,0.0235748998338703,15246000,"Ecuador",2685218.53358823,284361.584913006,211319.608153574,359422.922867186
"92","EGY",208,"Egypt",0.578126581999125,0.503851886924174,4.37617960986301,4.41636142029148,4.31346002600167,4.34221210615883,4.28385672910524,4.35364183643014,4.3823939165873,4.32403853953371,17.7798546193379,20.110653459771,0.00869749891405082,0.0116109831403607,0.0101840735345892,0.0132584237533136,0.00291348422630992,0.00148657462053839,0.00456092483926278,79392000,"Egypt",690511.833784323,231307.339695197,118022.132273784,362100.94483875
"93","EMU",209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","ERI",210,"Eritrea",NA,0.484842368383255,NA,3.72834714183386,NA,NA,NA,3.69304668851196,3.71799504130003,3.66745995490933,16.698101790292,15.1711442369478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","ESEASP",211,"ESEASP",0.59721060049329,0.502508201767343,3.90764018274478,3.95971318699383,3.85752117052429,3.87411528550491,3.84064703770962,3.90959417477334,3.92618828975396,3.89272004195868,29.8450110632489,NA,NA,NA,NA,NA,NA,NA,NA,616053000,"ESEASP",NA,NA,NA,NA
"96","ESP",212,"Spain",0.599988821410344,0.432792211465264,4.22672595435557,4.31306469811176,4.19078173544318,4.2048034144508,4.17656064962152,4.27712047919937,4.29114215820699,4.26289939337771,19.3273155488481,21.7122418507146,0.0277599516725945,0.0318068931795357,0.0301736952141344,0.0335372286949004,0.00404694150694128,0.00241374354153993,0.00577727702230595,46514000,"Spain",1291226.39209906,188239.437253866,112272.867091188,268724.263415539
"97","EST",213,"Estonia",0.607645473022924,0.464669243895559,4.02007610894834,4.09673386627973,3.96535601839254,3.98600903670056,3.94426744151175,4.04201377572393,4.06266679403196,4.02092519884314,19.3151484080423,20.6169405457854,0.050944765909152,0.061087461666897,0.0570880966302961,0.0653937983179863,0.010142695757745,0.00614333072114408,0.0144490324088343,1294000,"Estonia",65922.5270864427,13124.648310522,7949.46995316044,18697.0479370316
"98","ETH",214,"Ethiopia",0.593977449947511,0.575101349252658,3.8309285797094,3.84196240427636,3.7882170811077,3.81574517037079,3.75990969293248,3.79925090567466,3.82677899493775,3.77094351749944,16.6086247868708,15.293438929327,0.0315971123727351,0.0370565197582804,0.0334563292393865,0.0410827216394862,0.00545940738554532,0.00185921686665134,0.00948560926675112,89393000,"Ethiopia",2824560.66633591,488032.804416053,166200.973360564,847947.069182683
"99","Europe",215,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741012000,"Europe",NA,NA,NA,NA
"100","EUU",216,"European Union",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507399000,"European Union",NA,NA,NA,NA
"101","EUU",217,"European Union",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507399000,"European Union",NA,NA,NA,NA
"102","FCS",218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","FIN",219,"Finland",0.556815831235897,0.427965586347602,4.21442591750956,4.2778705809181,4.16944058462025,4.18440210656082,4.15425181120957,4.23288524802879,4.24784676996936,4.21769647461811,19.2567141197119,21.8052061813853,0.0210017266271899,0.025427837264572,0.0238761924537386,0.0270885618142201,0.00442611063738212,0.00287446582654865,0.00608683518703016,5389000,"Finland",113178.304793926,23852.3102248522,15490.4963392707,32801.9548229055
"104","FJI",220,"Fiji",0.647646649767822,0.462930451198671,3.97993165054868,4.08250244070292,3.93816863506811,3.95953787196355,3.91633276412928,4.04073942522235,4.06210866211779,4.01890355428351,18.3164719256808,19.5334729680265,0.0598423149248611,0.0679001285188434,0.06367824768791,0.0724342337365576,0.0080578135939823,0.00383593276304889,0.0125919188116965,868000,"Fiji",51943.1293547795,6994.18219957664,3329.58963832643,10929.7855285526
"105","FRA",221,"France",0.589129944626248,0.428936867281207,4.22091210884478,4.30245573661593,4.17989078494568,4.19678255314792,4.16270877519778,4.26143441271683,4.27832618091907,4.24425240296894,19.0765152850377,20.3235152589112,0.0200651379105385,0.0236962785257647,0.0221391055507699,0.0253736764120844,0.00363114061522619,0.00207396764023131,0.00530853850154582,63582000,"France",1275781.59862786,230875.182597312,131867.010501187,337527.495005287
"106","FRO",222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","FSM",223,"Micronesia",0.762043020194141,NA,3.97232509472801,NA,3.93658027608597,3.94745864262807,3.92558226798773,NA,NA,NA,17.7163930087242,21.8761465288315,0.12223589184824,0.132002386668112,0.128974766677009,0.135112772939669,0.00976649481987239,0.00673887482876893,0.0128768810914294,99000,"Micronesia",12101.3532929757,966.882987167367,667.148608048125,1274.81122805151
"108","GAB",224,"Gabon",0.639435182046081,0.442229333653903,4.12629466426718,4.23294994851434,4.0894284357185,4.10126338924687,4.07745173684122,4.19608371996567,4.20791867349404,4.18410702108838,16.8160282778056,16.9841191478742,0.0215012431365438,0.0246474872977633,0.0235978408228096,0.0257493081152306,0.00314624416121945,0.00209659768626576,0.00424806497868682,1594000,"Gabon",34272.9815596508,5015.1131929838,3341.97671190762,6771.41557602679
"109","GBR",225,"United Kingdom",0.60747335777287,0.428936867281207,4.14622140008441,4.23873992222982,4.10817907965334,4.12487018263204,4.09120464799853,4.20069760179875,4.21738870477746,4.18372317014395,19.1961319098936,22.7177970076478,0.0460768954255049,0.0524530373044132,0.0495741564226864,0.0555153215794134,0.00637614187890828,0.00349726099718153,0.0094384261539085,62672000,"United Kingdom",2887731.19010724,399605.56383494,219180.341215361,591525.043917754
"110","GEO",226,"Georgia",0.64329488194742,0.590971596703205,3.87062329133585,3.90291372985075,3.80582812324202,3.83915256401639,3.7713547671713,3.83811856175693,3.8714430025313,3.80364520568621,19.2552800694949,21.4842685635138,0.105881722867689,0.125482797551104,0.115106582123368,0.136885745489925,0.0196010746834152,0.00922485925567919,0.0310040226222361,4374000,"Georgia",463126.65582327,85735.1006652581,40349.5343843408,135611.594949661
"111","GHA",227,"Ghana",0.647228579012043,0.492099133457855,3.90142144742834,3.98979308559833,3.85524190005615,3.87003504577362,3.84022662710635,3.94361353822613,3.95840668394361,3.92859826527634,17.1179603181379,17.1179603181379,0.0505285530969973,0.0583938382811726,0.0557759069103148,0.061148797091059,0.00786528518417526,0.00524735381331746,0.0106202439940617,24821000,"Ghana",1254169.21642057,195224.243556414,130244.569000353,263605.076176606
"112","GIN",228,"Guinea",0.627063950389042,0.53682580740258,3.73522103378557,3.78773465897761,3.6791906494215,3.69647171462582,3.66160568968569,3.73170427461354,3.74898533981786,3.71411931487773,16.7722966446568,16.3125406196429,0.0662531863307106,0.0785433697524218,0.0745811823309345,0.0827369747624613,0.0122901834217112,0.00832799600022385,0.0164837884317507,11162000,"Guinea",739518.065823392,137183.02735314,92957.0913544986,183992.046475201
"113","GMB",229,"Gambia",0.674557348692328,0.497635431731501,3.93136927502226,4.03506257190237,3.89545849382308,3.91217299917589,3.87845985795277,3.9991517907032,4.01586629605601,3.98215315483289,17.0668723792144,16.3495194065373,0.0459168791561787,0.051280060093216,0.0487248350878152,0.0539869206955562,0.00536318093703735,0.00280795593163651,0.00807004153937755,1735000,"Gambia",79665.78533597,9305.11892575981,4871.80354138935,14001.52207082
"114","GNB",230,"Guinea-Bissau",0.604895456641854,0.503081134293627,3.53062280997133,3.58702675286323,3.47576734278499,3.49385965035676,3.45734166288422,3.53217128567689,3.55026359324866,3.51374560577612,17.3697118468944,16.4320938227122,0.113309880693927,0.131692486172383,0.125414921616172,0.138305201233205,0.0183826054784563,0.0121050409222455,0.0249953205392782,1624000,"Guinea-Bissau",184015.246246937,29853.351297013,19658.5864577267,40592.4005557878
"115","GNQ",231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.597085234278,18.2620786051215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","GRC",232,"Greece",0.597772412851225,0.430870452556948,4.19078192368403,4.27662317902371,4.13617050008033,4.1549433937641,4.11703843135438,4.22201175542,4.24078464910377,4.20287968669405,19.3971043676529,22.8525100846111,0.037855822605078,0.0460163951586834,0.0430649534212639,0.0491893247787663,0.00816057255360537,0.00520913081618588,0.0113335021736883,11119000,"Greece",420918.891545863,90737.4062235382,57920.3255451707,126017.21066924
"117","GRD",233,"Grenada",NA,0.493690373536489,NA,3.95567235144442,NA,NA,NA,3.91695845826535,3.92880718737926,3.90496765164986,18.518236326614,20.1519155493659,NA,NA,NA,NA,NA,NA,NA,105000,"Grenada",NA,NA,NA,NA
"118","GRL",234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","GTM",235,"Guatemala",0.728404444042723,0.538913998815958,3.64673648837755,3.76680885636824,3.60282202824844,3.65470261269052,3.54810185769416,3.72289439623913,3.77477498068121,3.66817422568485,16.853510923087,17.9487828848296,0.148636869443804,0.16304770658145,0.146116886031349,0.182233630404767,0.0144108371376456,-0.00251998341245543,0.0335967609609627,14707000,"Guatemala",2186002.43891003,211940.181783353,-37061.3960469821,494107.563452879
"120","GUM",236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3674886257359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","GUY",237,"Guyana",0.657910401968286,0.479914320542959,3.87792151371306,3.979185684691,3.83159636868563,3.84957022312027,3.81329353272299,3.93286053966356,3.9508343940982,3.91455770370092,17.0458995428631,17.9246418818774,0.0658519444843111,0.0753584108183981,0.0715527578349736,0.0793903134168586,0.00950646633408701,0.00570081335066255,0.0135383689325475,791000,"Guyana",52088.8880870901,7519.61487026283,4509.34336037408,10708.8498256451
"122","HIC",238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","HIGHIN",239,"HIGHIN",0.597778193885594,0.429102662953373,4.18192914397923,4.26853398084495,4.14443325182903,4.15780379004699,4.13088151688513,4.23103808869476,4.24440862691271,4.21748635375086,45.6124539234845,NA,NA,NA,NA,NA,NA,NA,NA,974428000,"HIGHIN",NA,NA,NA,NA
"124","HKG",240,"China, Hong Kong SAR",0.651296794847301,NA,4.37287372118139,NA,4.34624329495269,4.35248343477869,4.33996397114014,NA,NA,NA,19.7106026327777,NA,NA,NA,NA,NA,NA,NA,NA,7096000,"China, Hong Kong SAR",NA,NA,NA,NA
"125","HND",241,"Honduras",0.735186858609464,0.525466874389162,3.6809938600454,3.81318600054127,3.62992745292598,3.67507512082608,3.58264469918824,3.76211959342185,3.80726726132194,3.71483683968411,17.3228106818647,18.0077136919403,0.141227626825984,0.157361836023793,0.143037967635174,0.173340698286154,0.0161342091978082,0.00181034080919007,0.0321130714601697,7777000,"Honduras",1098327.25382568,125475.744931354,14079.0204730712,249743.35674574
"126","HPC",242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","HRV",243,"Croatia",0.594260100112368,0.433748708488446,3.88387047725364,3.96637403948872,3.83244725115627,3.8535122967528,3.81092890346186,3.91495081339135,3.93601585898789,3.89343246569695,19.3921549145538,23.0437927535991,0.104532560106043,0.121079566000446,0.114091115152828,0.128523839497697,0.0165470058944024,0.00955855504678482,0.0239912793916541,4324000,"Croatia",451998.789898532,71549.2534873959,41331.1920222976,103738.292089512
"128","HTI",244,"Haiti",0.749753447935206,0.533316772407458,3.38249652978428,3.52134825626409,3.33577403605278,3.36403342527924,3.3066927717762,3.47462576253259,3.50288515175906,3.44554449825601,17.1129934692808,17.1129934692808,0.234599605455628,0.254156929196654,0.242226948725369,0.266748173294854,0.0195573237410257,0.00762734326974129,0.0321485678392256,10033000,"Haiti",2353737.84153631,196218.629093711,76525.1350253144,322546.581130951
"129","HUN",245,"Hungary",0.580405008397434,0.478255088428874,3.9424388772869,3.99650989936926,3.89790019782837,3.91869472107648,3.87666406303074,3.95197121991073,3.97276574315884,3.9307350851131,19.3771418507896,21.4720940751996,0.0656816323115912,0.0760704107733778,0.0710741041060148,0.0814443096028728,0.0103887784617866,0.00539247179442355,0.0157626772912816,9996000,"Hungary",656553.596586666,103846.229504018,53903.1480570578,157563.722203651
"130","IDN",246,"Indonesia",0.620009236968451,0.503081134293627,3.85084554087145,3.91650595399347,3.79963697911253,3.82001056362209,3.77883966377999,3.86529739223455,3.88567097674411,3.84450007690201,17.8660562039356,15.8353429038805,0.0395627990929845,0.0471450460825347,0.0439994648679999,0.0505394527820739,0.00758224698955021,0.00443666577501541,0.0109766536890894,243802000,"Indonesia",9645489.5444678,1848566.98054632,1081667.98928031,2676130.12270738
"131","IMN",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","IND",248,"India",0.595674697107097,0.473226406157533,3.69378683852108,3.7592293951655,3.62563694149095,3.64822442621743,3.60252744874389,3.69107949813538,3.71366698286186,3.66797000538832,17.8875580093219,16.1014548391585,0.0622854814203353,0.077591645408339,0.0722304917184629,0.0833839939727468,0.0153061639880037,0.00994501029812762,0.0210985125524115,1221156000,"India",76060289.3493309,18691213.9909347,12144408.9956203,25764575.1944527
"133","INX",249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","IRL",250,"Ireland",0.597829175906425,0.43183279975312,4.15203347850385,4.23749355681502,4.11010399938336,4.12831394778464,4.09155628861959,4.19556407769453,4.2137740260958,4.17701636693076,18.8792060562926,20.7933734509851,0.0308048454438607,0.0360126532453227,0.0336684889606631,0.0385360514221021,0.005207807801462,0.00286364351680244,0.00773120597824143,4523000,"Ireland",139330.315942582,23554.9146860126,12952.2596264974,34968.244639586
"135","IRN",251,"Iran (Islamic Republic of)",0.620818996458053,0.494483141320715,4.12478000035472,4.19523132501111,4.05203102800596,4.07820192269359,4.02515676868488,4.12248235266235,4.14865324734998,4.09560809334127,18.8179864097765,20.1385018514535,0.0353401491166632,0.0454811018206105,0.0415923582444521,0.0497733312103768,0.0101409527039473,0.00625220912778892,0.0144331820937136,75424000,"Iran (Islamic Republic of)",2665495.4069752,764871.21674252,471566.621254352,1088608.32623626
"136","IRQ",252,"Iraq",0.578626199807849,NA,3.82157990701224,NA,3.74726160125429,3.78168034706577,3.71161584787626,NA,NA,NA,17.3381194959677,17.9739517530487,0.0534977283820634,0.0689831862373248,0.0614286950399565,0.0775417753814279,0.0154854578552614,0.00793096665789313,0.0240440469993645,31837000,"Iraq",1703207.17849975,493010.521737956,252498.185487344,765490.324318768
"137","ISL",253,"Iceland",NA,0.428936867281207,NA,4.44060607509675,NA,NA,NA,4.41340832442591,4.42513129604686,4.40154629293497,18.9439420058429,21.5461028525236,NA,NA,NA,NA,NA,NA,NA,322000,"Iceland",NA,NA,NA,NA
"138","ISR",254,"Israel",0.626186096406919,0.428936867281207,4.3889129650039,4.49297406061406,4.34903129444985,4.36630480679015,4.33145415550088,4.45309239006,4.47036590240031,4.43551525111104,18.4244789937394,20.5745478447721,0.0146422011902479,0.0171746623515562,0.0160351957448489,0.0184044774644269,0.00253246116130827,0.00139299455460101,0.00376227627417904,7542000,"Israel",110431.48137685,19099.822078587,10505.9649308008,28375.0876598583
"139","ITA",255,"Italy",0.607817620134975,0.428936867281207,4.28118698898131,4.37391470059808,4.23190099015134,4.25182464479062,4.21157230004062,4.3246287017681,4.34455235640738,4.30430001165739,19.4052326087797,21.2782510299469,0.0220603743232794,0.0266887017591832,0.0247283059832067,0.0288210705793349,0.00462832743590382,0.00266793165992734,0.00676069625605551,60729000,"Italy",1339704.47227844,281073.696855003,162020.821775727,410570.322933995
"140","JAM",256,"Jamaica",0.66377561674112,0.460304637208337,3.93858404866964,4.05294290384192,3.89014572432752,3.90565239401359,3.87439480537265,4.0045045794998,4.02001124918586,3.98875366054493,18.3834877144391,19.7981389490802,0.0755409774514243,0.0864812360032703,0.0828570190086005,0.0902825620962866,0.010940258551846,0.0073160415571762,0.0147415846448623,2755000,"Jamaica",208115.392878674,30140.4123103358,20155.6944900204,40613.0656965956
"141","JOR",257,"Jordan",0.604380738674086,0.475750399065234,4.05146846595714,4.1209372834919,3.99397563194639,4.02172152474945,3.96543788153179,4.06344444948114,4.0911903422842,4.03490669906655,17.2098552979138,18.6542093214451,0.0312969148788929,0.0386192344728141,0.0349277247911758,0.0427416126685699,0.00732231959392123,0.00363080991228289,0.011444697789677,6731000,"Jordan",210659.534049828,49286.5331866838,24438.9815195762,77034.2608223158
"142","JPN",258,"Japan",0.54591692681258,0.426991284213103,4.14144679565814,4.19929866275141,4.10794932521389,4.11803354134867,4.09776238085098,4.16580119230715,4.17588540844194,4.15561424794425,19.473504323274,18.6621145640842,0.0130230370149446,0.0152258786525904,0.0145313068717048,0.0159562917531669,0.00220284163764576,0.00150826985676014,0.00293325473822228,127319000,"Japan",1658080.04970573,280463.594463421,192031.409892844,373459.060015722
"143","KAZ",259,"Kazakhstan",0.568580359782409,0.445006573545981,3.99724127059452,4.0598676581101,3.94273032552212,3.96102093632935,3.92409892534783,4.0053567130377,4.02364732384493,3.98672531286341,18.1553446094753,19.032971624196,0.0322589662544038,0.0398257452278958,0.0371403346323257,0.0427213549590846,0.00756677897349199,0.00488136837792186,0.0104623887046808,16098000,"Kazakhstan",519304.838763393,121810.007915274,78580.2681477862,168423.533367952
"144","KEN",260,"Kenya",0.677007926700436,0.477422316242137,3.72207385217382,3.83727768455842,3.67445824122424,3.71810807657658,3.62881578958398,3.78966207360885,3.83331190896119,3.74401962196859,16.7414350346466,15.8125950565234,0.0778219421112802,0.0885812725227839,0.0786783295374854,0.0998993422603459,0.0107593304115037,0.000856387426205141,0.0220774001490657,42028000,"Kenya",3270700.58305288,452193.138534679,35992.2507485497,927868.973464933
"145","KGZ",261,"Kyrgyzstan",0.592734856441336,0.478255088428874,3.93520655915305,3.99650989936926,3.86834597693184,3.89775460295334,3.83804621023319,3.92964931714805,3.95905794316955,3.8993495504494,18.0479185974177,18.6294188759025,0.0441205582564382,0.0556980207946807,0.0503401250308229,0.0616789659014109,0.0115774625382425,0.0062195667743847,0.0175584076449727,5403000,"Kyrgyzstan",238383.376259535,62553.0300941242,33604.3192820005,94868.0765057878
"146","KHM",262,"Cambodia",0.607817620134975,0.500758143565517,3.94241325537182,4.0017550258715,3.89206911589286,3.91160783418463,3.87214101542575,3.95141088639254,3.97094960468431,3.93148278592544,17.827292725725,16.709740485481,0.0319252188638997,0.0383306771785482,0.0357301855675829,0.0411398901997046,0.0064054583146485,0.00380496670368324,0.00921467133580491,14606000,"Cambodia",466299.746726119,93558.1241437561,55575.3436739974,134589.489530767
"147","KIR",263,"Kiribati",NA,0.491300640723447,NA,4.14199171725368,NA,NA,NA,4.10594821361349,4.11682982226376,4.09494689168914,18.0007177225652,NA,NA,NA,NA,NA,NA,NA,NA,99000,"Kiribati",NA,NA,NA,NA
"148","KNA",264,"Saint Kitts and Nevis",NA,0.479085752531057,NA,4.05962569075651,NA,NA,NA,4.03022023600124,4.04086611596076,4.01945980064505,NA,NA,NA,NA,NA,NA,NA,NA,NA,53000,"Saint Kitts and Nevis",NA,NA,NA,NA
"149","KOR",265,"Republic of Korea",0.582689551146728,0.433748708488446,4.2961445621468,4.37183914759689,4.24876199813167,4.25922595917798,4.23818738371166,4.32445658358176,4.33492054462807,4.31388196916175,19.3334351100468,19.8395465345255,0.0123659392067903,0.0152226568619585,0.0145471613400381,0.0159324943110829,0.00285671765516823,0.0021812221332478,0.00356655510429262,48733000,"Republic of Korea",602629.315364512,139216.421489313,106297.498219565,173808.929897492
"150","KSV",427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","KWT",266,"Kuwait",NA,0.474911229509191,NA,4.30607026983963,NA,NA,NA,4.25689861839735,4.27319323525061,4.24033408271058,18.6385660452807,22.2122176942422,NA,NA,NA,NA,NA,NA,NA,3125000,"Kuwait",NA,NA,NA,NA
"152","LAC",267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","LAO",268,"Lao People's Democratic Republic",0.611901053052641,0.503851886924174,3.92366241480985,3.98394050219479,3.8548391911546,3.87625530958513,3.83295436641972,3.91511727853954,3.93653339697007,3.89323245380466,17.8804616508132,17.2108475702564,0.0390411515267154,0.0495278828806782,0.0460475688640377,0.0532980693814149,0.0104867313539628,0.00700641733732225,0.0142569178546995,6521000,"Lao People's Democratic Republic",254587.349105711,68383.9751591912,45688.8474566784,92969.3613304952
"154","LBN",269,"Lebanon",NA,0.473226406157533,NA,4.06241565415325,NA,NA,NA,4.0030395887799,4.0251069043125,3.98047429717369,18.6977873211502,20.0059329628459,NA,NA,NA,NA,NA,NA,NA,4478000,"Lebanon",NA,NA,NA,NA
"155","LBR",270,"Liberia",0.620121110552797,0.550511738739587,3.3630729656128,3.40381647424437,3.29933742051098,3.31965512048527,3.27859833522787,3.34008092914256,3.36039862911685,3.31934184385945,16.6645069429184,15.7424654370026,0.163944400951153,0.190624854415969,0.181844007779075,0.199851332360579,0.0266804534648164,0.0178996068279229,0.0359069314094262,4080000,"Liberia",668893.155880702,108856.250136451,73030.3958579254,146500.280150459
"156","LBY",271,"Libya",NA,0.450489560363712,NA,4.02566396304675,NA,NA,NA,3.95442710544076,3.98291135504407,3.92510765517428,18.2426673170521,19.8557982514674,NA,NA,NA,NA,NA,NA,NA,6103000,"Libya",NA,NA,NA,NA
"157","LCA",272,"Saint Lucia",0.646154296603395,0.474911229509191,4.06790843150654,4.16389578105909,4.03586502541716,4.04985018907277,4.02168149955224,4.13185237496971,4.14583753862532,4.11766884910479,18.5860751511549,19.877126183585,0.0475729109789666,0.0526950697307864,0.0504081282291758,0.0550977687885854,0.00512215875181975,0.00283521725020923,0.00752485780961882,179000,"Saint Lucia",8515.55106523502,916.866416575735,507.503887787452,1346.94954792177
"158","LCN",273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","LCR",274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","LDC",275,"Least Developed Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773530000,"Least Developed Countries",NA,NA,NA,NA
"161","LIC",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","LIE",277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","LIFDC",278,"Low Income Food Deficit Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2763102000,"Low Income Food Deficit Countries",NA,NA,NA,NA
"164","LKA",279,"Sri Lanka",0.609943385175549,0.549167531469926,3.80296858000457,3.83819155775389,3.74379362719264,3.76202009255397,3.72522878075947,3.77901660494195,3.79724307030328,3.76045175850879,18.5756201677167,15.9204989835661,0.0448038480457203,0.0547489930878769,0.0515152669447735,0.0582056213037939,0.00994514504215652,0.00671141889905313,0.0134017732580736,20926000,"Sri Lanka",937565.324204744,208112.105152167,140443.151881586,280445.507198447
"165","LLDC",280,"Land Locked Developing Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409625000,"Land Locked Developing Countries",NA,NA,NA,NA
